SUBDIVISION,YEAR,ANNUAL PRECIPITATION,QUARTER,PRECIPITATION,SEVERITY,TERRAIN,CLIMATE
WEST MADHYA PRADESH,2005,752.2,Oct-Dec,2.7,0,Plain-land,Subtropical
WEST MADHYA PRADESH,2006,1169.2,Jan-Feb,0,0,Plain-land,Subtropical
WEST MADHYA PRADESH,2006,1169.2,Mar-May,70.4,0,Plain-land,Subtropical
WEST MADHYA PRADESH,2006,1169.2,Jun-Sep,1073.5,1,Plain-land,Subtropical
WEST MADHYA PRADESH,2006,1169.2,Oct-Dec,25.2,0,Plain-land,Subtropical
WEST MADHYA PRADESH,2007,806.5,Jan-Feb,13.3,0,Plain-land,Subtropical
WEST MADHYA PRADESH,2007,806.5,Mar-May,17.8,0,Plain-land,Subtropical
WEST MADHYA PRADESH,2007,806.5,Jun-Sep,764.3,0,Plain-land,Subtropical
WEST MADHYA PRADESH,2007,806.5,Oct-Dec,11.1,0,Plain-land,Subtropical
WEST MADHYA PRADESH,2008,791.1,Jan-Feb,0.4,0,Plain-land,Subtropical
WEST MADHYA PRADESH,2008,791.1,Mar-May,8.8,0,Plain-land,Subtropical
WEST MADHYA PRADESH,2008,791.1,Jun-Sep,761.5,0,Plain-land,Subtropical
WEST MADHYA PRADESH,2008,791.1,Oct-Dec,20.5,0,Plain-land,Subtropical
WEST MADHYA PRADESH,2009,877,Jan-Feb,5.5,0,Plain-land,Subtropical
WEST MADHYA PRADESH,2009,877,Mar-May,7.9,0,Plain-land,Subtropical
WEST MADHYA PRADESH,2009,877,Jun-Sep,689.4,0,Plain-land,Subtropical
WEST MADHYA PRADESH,2009,877,Oct-Dec,174.1,0,Plain-land,Subtropical
WEST MADHYA PRADESH,2010,776.3,Jan-Feb,7.6,0,Plain-land,Subtropical
WEST MADHYA PRADESH,2010,776.3,Mar-May,1.4,0,Plain-land,Subtropical
WEST MADHYA PRADESH,2010,776.3,Jun-Sep,748.3,0,Plain-land,Subtropical
WEST MADHYA PRADESH,2010,776.3,Oct-Dec,19,0,Plain-land,Subtropical
WEST MADHYA PRADESH,2011,1063.9,Jan-Feb,1.7,0,Plain-land,Subtropical
WEST MADHYA PRADESH,2011,1063.9,Mar-May,5.5,0,Plain-land,Subtropical
WEST MADHYA PRADESH,2011,1063.9,Jun-Sep,1056.5,1,Plain-land,Subtropical
WEST MADHYA PRADESH,2011,1063.9,Oct-Dec,0.2,0,Plain-land,Subtropical
WEST MADHYA PRADESH,2012,1035.2,Jan-Feb,6.2,0,Plain-land,Subtropical
WEST MADHYA PRADESH,2012,1035.2,Mar-May,4,0,Plain-land,Subtropical
WEST MADHYA PRADESH,2012,1035.2,Jun-Sep,1023,0,Plain-land,Subtropical
WEST MADHYA PRADESH,2012,1035.2,Oct-Dec,2.1,0,Plain-land,Subtropical
WEST MADHYA PRADESH,2013,1396.3,Jan-Feb,32.8,0,Plain-land,Subtropical
WEST MADHYA PRADESH,2013,1396.3,Mar-May,11.7,0,Plain-land,Subtropical
WEST MADHYA PRADESH,2013,1396.3,Jun-Sep,1280.4,0,Plain-land,Subtropical
WEST MADHYA PRADESH,2013,1396.3,Oct-Dec,71.4,0,Plain-land,Subtropical
WEST MADHYA PRADESH,2014,864.9,Jan-Feb,60,0,Plain-land,Subtropical
WEST MADHYA PRADESH,2014,864.9,Mar-May,7.5,0,Plain-land,Subtropical
WEST MADHYA PRADESH,2014,864.9,Jun-Sep,771.6,0,Plain-land,Subtropical
WEST MADHYA PRADESH,2014,864.9,Oct-Dec,25.8,0,Plain-land,Subtropical
WEST MADHYA PRADESH,2015,1042.3,Jan-Feb,46.6,0,Plain-land,Subtropical
WEST MADHYA PRADESH,2015,1042.3,Mar-May,68.9,0,Plain-land,Subtropical
WEST MADHYA PRADESH,2015,1042.3,Jun-Sep,914.5,0,Plain-land,Subtropical
WEST MADHYA PRADESH,2015,1042.3,Oct-Dec,12.4,0,Plain-land,Subtropical
WEST RAJASTHAN,1901,158.9,Jan-Feb,6.7,0,Desert,Hot and dry
WEST RAJASTHAN,1901,158.9,Mar-May,7.2,0,Desert,Hot and dry
WEST RAJASTHAN,1901,158.9,Jun-Sep,142.2,0,Desert,Hot and dry
WEST RAJASTHAN,1901,158.9,Oct-Dec,2.7,0,Desert,Hot and dry
WEST RAJASTHAN,1902,195.6,Jan-Feb,0,0,Desert,Hot and dry
WEST RAJASTHAN,1902,195.6,Mar-May,4.5,0,Desert,Hot and dry
WEST RAJASTHAN,1902,195.6,Jun-Sep,189.2,0,Desert,Hot and dry
WEST RAJASTHAN,1902,195.6,Oct-Dec,1.8,0,Desert,Hot and dry
WEST RAJASTHAN,1903,307,Jan-Feb,3,0,Desert,Hot and dry
WEST RAJASTHAN,1903,307,Mar-May,9.7,0,Desert,Hot and dry
WEST RAJASTHAN,1903,307,Jun-Sep,293.8,0,Desert,Hot and dry
WEST RAJASTHAN,1903,307,Oct-Dec,0.5,0,Desert,Hot and dry
WEST RAJASTHAN,1904,167.9,Jan-Feb,6.6,0,Desert,Hot and dry
WEST RAJASTHAN,1904,167.9,Mar-May,28.5,0,Desert,Hot and dry
WEST RAJASTHAN,1904,167.9,Jun-Sep,121.4,0,Desert,Hot and dry
WEST RAJASTHAN,1904,167.9,Oct-Dec,11.4,0,Desert,Hot and dry
WEST RAJASTHAN,1905,114.4,Jan-Feb,11,0,Desert,Hot and dry
WEST RAJASTHAN,1905,114.4,Mar-May,2.4,0,Desert,Hot and dry
WEST RAJASTHAN,1905,114.4,Jun-Sep,100.1,0,Desert,Hot and dry
WEST RAJASTHAN,1905,114.4,Oct-Dec,0.9,0,Desert,Hot and dry
WEST RAJASTHAN,1906,269.5,Jan-Feb,39.1,0,Desert,Hot and dry
WEST RAJASTHAN,1906,269.5,Mar-May,8,0,Desert,Hot and dry
WEST RAJASTHAN,1906,269.5,Jun-Sep,219.3,0,Desert,Hot and dry
WEST RAJASTHAN,1906,269.5,Oct-Dec,3.1,0,Desert,Hot and dry
WEST RAJASTHAN,1907,353.2,Jan-Feb,25,0,Desert,Hot and dry
WEST RAJASTHAN,1907,353.2,Mar-May,20.3,0,Desert,Hot and dry
WEST RAJASTHAN,1907,353.2,Jun-Sep,307.7,0,Desert,Hot and dry
WEST RAJASTHAN,1907,353.2,Oct-Dec,0.1,0,Desert,Hot and dry
WEST RAJASTHAN,1908,581.9,Jan-Feb,8.6,0,Desert,Hot and dry
WEST RAJASTHAN,1908,581.9,Mar-May,10.4,0,Desert,Hot and dry
WEST RAJASTHAN,1908,581.9,Jun-Sep,559.9,0,Desert,Hot and dry
WEST RAJASTHAN,1908,581.9,Oct-Dec,3,0,Desert,Hot and dry
WEST RAJASTHAN,1909,426.2,Jan-Feb,8.4,0,Desert,Hot and dry
WEST RAJASTHAN,1909,426.2,Mar-May,25.9,0,Desert,Hot and dry
WEST RAJASTHAN,1909,426.2,Jun-Sep,375.8,0,Desert,Hot and dry
WEST RAJASTHAN,1909,426.2,Oct-Dec,16,0,Desert,Hot and dry
WEST RAJASTHAN,1910,293.2,Jan-Feb,2.3,0,Desert,Hot and dry
WEST RAJASTHAN,1910,293.2,Mar-May,3.9,0,Desert,Hot and dry
WEST RAJASTHAN,1910,293.2,Jun-Sep,286.5,0,Desert,Hot and dry
WEST RAJASTHAN,1910,293.2,Oct-Dec,0.5,0,Desert,Hot and dry
WEST RAJASTHAN,1911,138.8,Jan-Feb,3.1,0,Desert,Hot and dry
WEST RAJASTHAN,1911,138.8,Mar-May,39.2,0,Desert,Hot and dry
WEST RAJASTHAN,1911,138.8,Jun-Sep,88.5,0,Desert,Hot and dry
WEST RAJASTHAN,1911,138.8,Oct-Dec,8,0,Desert,Hot and dry
WEST RAJASTHAN,1912,279.9,Jan-Feb,16.3,0,Desert,Hot and dry
WEST RAJASTHAN,1912,279.9,Mar-May,5.3,0,Desert,Hot and dry
WEST RAJASTHAN,1912,279.9,Jun-Sep,249.6,0,Desert,Hot and dry
WEST RAJASTHAN,1912,279.9,Oct-Dec,8.7,0,Desert,Hot and dry
WEST RAJASTHAN,1913,248.3,Jan-Feb,8.6,0,Desert,Hot and dry
WEST RAJASTHAN,1913,248.3,Mar-May,30,0,Desert,Hot and dry
WEST RAJASTHAN,1913,248.3,Jun-Sep,194.7,0,Desert,Hot and dry
WEST RAJASTHAN,1913,248.3,Oct-Dec,14.9,0,Desert,Hot and dry
WEST RAJASTHAN,1914,302.3,Jan-Feb,4.4,0,Desert,Hot and dry
WEST RAJASTHAN,1914,302.3,Mar-May,11.5,0,Desert,Hot and dry
WEST RAJASTHAN,1914,302.3,Jun-Sep,279.3,0,Desert,Hot and dry
WEST RAJASTHAN,1914,302.3,Oct-Dec,7.2,0,Desert,Hot and dry
WEST RAJASTHAN,1915,147.2,Jan-Feb,26.7,0,Desert,Hot and dry
WEST RAJASTHAN,1915,147.2,Mar-May,16,0,Desert,Hot and dry
WEST RAJASTHAN,1915,147.2,Jun-Sep,73.4,0,Desert,Hot and dry
WEST RAJASTHAN,1915,147.2,Oct-Dec,31.1,0,Desert,Hot and dry
WEST RAJASTHAN,1916,421.7,Jan-Feb,1.8,0,Desert,Hot and dry
WEST RAJASTHAN,1916,421.7,Mar-May,18.4,0,Desert,Hot and dry
WEST RAJASTHAN,1916,421.7,Jun-Sep,381.6,0,Desert,Hot and dry
WEST RAJASTHAN,1916,421.7,Oct-Dec,20,0,Desert,Hot and dry
WEST RAJASTHAN,1917,768.8,Jan-Feb,2.5,0,Desert,Hot and dry
WEST RAJASTHAN,1917,768.8,Mar-May,70.2,0,Desert,Hot and dry
WEST RAJASTHAN,1917,768.8,Jun-Sep,617.3,0,Desert,Hot and dry
WEST RAJASTHAN,1917,768.8,Oct-Dec,78.9,0,Desert,Hot and dry
WEST RAJASTHAN,1918,62.3,Jan-Feb,0.4,0,Desert,Hot and dry
WEST RAJASTHAN,1918,62.3,Mar-May,4,0,Desert,Hot and dry
WEST RAJASTHAN,1918,62.3,Jun-Sep,57.4,0,Desert,Hot and dry
WEST RAJASTHAN,1918,62.3,Oct-Dec,0.5,0,Desert,Hot and dry
WEST RAJASTHAN,1919,305,Jan-Feb,15.3,0,Desert,Hot and dry
WEST RAJASTHAN,1919,305,Mar-May,13.3,0,Desert,Hot and dry
WEST RAJASTHAN,1919,305,Jun-Sep,270,0,Desert,Hot and dry
WEST RAJASTHAN,1919,305,Oct-Dec,6.4,0,Desert,Hot and dry
WEST RAJASTHAN,1920,248.7,Jan-Feb,4.2,0,Desert,Hot and dry
WEST RAJASTHAN,1920,248.7,Mar-May,51.6,0,Desert,Hot and dry
WEST RAJASTHAN,1920,248.7,Jun-Sep,192.8,0,Desert,Hot and dry
WEST RAJASTHAN,1920,248.7,Oct-Dec,0,0,Desert,Hot and dry
WEST RAJASTHAN,1921,218,Jan-Feb,0.1,0,Desert,Hot and dry
WEST RAJASTHAN,1921,218,Mar-May,0,0,Desert,Hot and dry
WEST RAJASTHAN,1921,218,Jun-Sep,216.8,0,Desert,Hot and dry
WEST RAJASTHAN,1921,218,Oct-Dec,1.1,0,Desert,Hot and dry
WEST RAJASTHAN,1922,244.8,Jan-Feb,1,0,Desert,Hot and dry
WEST RAJASTHAN,1922,244.8,Mar-May,5.4,0,Desert,Hot and dry
WEST RAJASTHAN,1922,244.8,Jun-Sep,234.5,0,Desert,Hot and dry
WEST RAJASTHAN,1922,244.8,Oct-Dec,4,0,Desert,Hot and dry
WEST RAJASTHAN,1923,273.4,Jan-Feb,8.2,0,Desert,Hot and dry
WEST RAJASTHAN,1923,273.4,Mar-May,10.7,0,Desert,Hot and dry
WEST RAJASTHAN,1923,273.4,Jun-Sep,249.8,0,Desert,Hot and dry
WEST RAJASTHAN,1923,273.4,Oct-Dec,4.8,0,Desert,Hot and dry
WEST RAJASTHAN,1924,297.1,Jan-Feb,6.6,0,Desert,Hot and dry
WEST RAJASTHAN,1924,297.1,Mar-May,9.3,0,Desert,Hot and dry
WEST RAJASTHAN,1924,297.1,Jun-Sep,270,0,Desert,Hot and dry
WEST RAJASTHAN,1924,297.1,Oct-Dec,11.3,0,Desert,Hot and dry
WEST RAJASTHAN,1925,169.7,Jan-Feb,0,0,Desert,Hot and dry
WEST RAJASTHAN,1925,169.7,Mar-May,8.2,0,Desert,Hot and dry
WEST RAJASTHAN,1925,169.7,Jun-Sep,158.8,0,Desert,Hot and dry
WEST RAJASTHAN,1925,169.7,Oct-Dec,2.6,0,Desert,Hot and dry
WEST RAJASTHAN,1926,440.2,Jan-Feb,5.7,0,Desert,Hot and dry
WEST RAJASTHAN,1926,440.2,Mar-May,41.6,0,Desert,Hot and dry
WEST RAJASTHAN,1926,440.2,Jun-Sep,392.6,0,Desert,Hot and dry
WEST RAJASTHAN,1926,440.2,Oct-Dec,0.3,0,Desert,Hot and dry
WEST RAJASTHAN,1927,332.5,Jan-Feb,7.7,0,Desert,Hot and dry
WEST RAJASTHAN,1927,332.5,Mar-May,5.5,0,Desert,Hot and dry
WEST RAJASTHAN,1927,332.5,Jun-Sep,296.6,0,Desert,Hot and dry
WEST RAJASTHAN,1927,332.5,Oct-Dec,22.7,0,Desert,Hot and dry
WEST RAJASTHAN,1928,272,Jan-Feb,1.2,0,Desert,Hot and dry
WEST RAJASTHAN,1928,272,Mar-May,5.2,0,Desert,Hot and dry
WEST RAJASTHAN,1928,272,Jun-Sep,247.3,0,Desert,Hot and dry
WEST RAJASTHAN,1928,272,Oct-Dec,18.5,0,Desert,Hot and dry
WEST RAJASTHAN,1929,303.3,Jan-Feb,2.3,0,Desert,Hot and dry
WEST RAJASTHAN,1929,303.3,Mar-May,14,0,Desert,Hot and dry
WEST RAJASTHAN,1929,303.3,Jun-Sep,282.3,0,Desert,Hot and dry
WEST RAJASTHAN,1929,303.3,Oct-Dec,4.7,0,Desert,Hot and dry
WEST RAJASTHAN,1930,230.1,Jan-Feb,3.7,0,Desert,Hot and dry
WEST RAJASTHAN,1930,230.1,Mar-May,19.2,0,Desert,Hot and dry
WEST RAJASTHAN,1930,230.1,Jun-Sep,200.7,0,Desert,Hot and dry
WEST RAJASTHAN,1930,230.1,Oct-Dec,6.4,0,Desert,Hot and dry
WEST RAJASTHAN,1931,395.4,Jan-Feb,1.2,0,Desert,Hot and dry
WEST RAJASTHAN,1931,395.4,Mar-May,13.4,0,Desert,Hot and dry
WEST RAJASTHAN,1931,395.4,Jun-Sep,363.7,0,Desert,Hot and dry
WEST RAJASTHAN,1931,395.4,Oct-Dec,17,0,Desert,Hot and dry
WEST RAJASTHAN,1932,265.3,Jan-Feb,0.9,0,Desert,Hot and dry
WEST RAJASTHAN,1932,265.3,Mar-May,12.5,0,Desert,Hot and dry
WEST RAJASTHAN,1932,265.3,Jun-Sep,251.2,0,Desert,Hot and dry
WEST RAJASTHAN,1932,265.3,Oct-Dec,0.6,0,Desert,Hot and dry
WEST RAJASTHAN,1933,376.4,Jan-Feb,7.7,0,Desert,Hot and dry
WEST RAJASTHAN,1933,376.4,Mar-May,32.3,0,Desert,Hot and dry
WEST RAJASTHAN,1933,376.4,Jun-Sep,335.8,0,Desert,Hot and dry
WEST RAJASTHAN,1933,376.4,Oct-Dec,0.6,0,Desert,Hot and dry
WEST RAJASTHAN,1934,322.4,Jan-Feb,0.8,0,Desert,Hot and dry
WEST RAJASTHAN,1934,322.4,Mar-May,10,0,Desert,Hot and dry
WEST RAJASTHAN,1934,322.4,Jun-Sep,309.2,0,Desert,Hot and dry
WEST RAJASTHAN,1934,322.4,Oct-Dec,2.4,0,Desert,Hot and dry
WEST RAJASTHAN,1935,256.6,Jan-Feb,11.9,0,Desert,Hot and dry
WEST RAJASTHAN,1935,256.6,Mar-May,11.6,0,Desert,Hot and dry
WEST RAJASTHAN,1935,256.6,Jun-Sep,227,0,Desert,Hot and dry
WEST RAJASTHAN,1935,256.6,Oct-Dec,6.2,0,Desert,Hot and dry
WEST RAJASTHAN,1936,265.5,Jan-Feb,4.7,0,Desert,Hot and dry
WEST RAJASTHAN,1936,265.5,Mar-May,2.4,0,Desert,Hot and dry
WEST RAJASTHAN,1936,265.5,Jun-Sep,246.7,0,Desert,Hot and dry
WEST RAJASTHAN,1936,265.5,Oct-Dec,11.6,0,Desert,Hot and dry
WEST RAJASTHAN,1937,292.5,Jan-Feb,25.5,0,Desert,Hot and dry
WEST RAJASTHAN,1937,292.5,Mar-May,3.9,0,Desert,Hot and dry
WEST RAJASTHAN,1937,292.5,Jun-Sep,250.9,0,Desert,Hot and dry
WEST RAJASTHAN,1937,292.5,Oct-Dec,12.3,0,Desert,Hot and dry
WEST RAJASTHAN,1938,183.5,Jan-Feb,2.6,0,Desert,Hot and dry
WEST RAJASTHAN,1938,183.5,Mar-May,4.9,0,Desert,Hot and dry
WEST RAJASTHAN,1938,183.5,Jun-Sep,174.8,0,Desert,Hot and dry
WEST RAJASTHAN,1938,183.5,Oct-Dec,1.2,0,Desert,Hot and dry
WEST RAJASTHAN,1939,137.4,Jan-Feb,25.3,0,Desert,Hot and dry
WEST RAJASTHAN,1939,137.4,Mar-May,8.3,0,Desert,Hot and dry
WEST RAJASTHAN,1939,137.4,Jun-Sep,103.8,0,Desert,Hot and dry
WEST RAJASTHAN,1939,137.4,Oct-Dec,0,0,Desert,Hot and dry
WEST RAJASTHAN,1940,292.4,Jan-Feb,26.6,0,Desert,Hot and dry
WEST RAJASTHAN,1940,292.4,Mar-May,10.2,0,Desert,Hot and dry
WEST RAJASTHAN,1940,292.4,Jun-Sep,253.5,0,Desert,Hot and dry
WEST RAJASTHAN,1940,292.4,Oct-Dec,2.1,0,Desert,Hot and dry
WEST RAJASTHAN,1941,224.8,Jan-Feb,9.2,0,Desert,Hot and dry
WEST RAJASTHAN,1941,224.8,Mar-May,11.5,0,Desert,Hot and dry
WEST RAJASTHAN,1941,224.8,Jun-Sep,200.9,0,Desert,Hot and dry
WEST RAJASTHAN,1941,224.8,Oct-Dec,3.2,0,Desert,Hot and dry
WEST RAJASTHAN,1942,338.9,Jan-Feb,15.9,0,Desert,Hot and dry
WEST RAJASTHAN,1942,338.9,Mar-May,20.2,0,Desert,Hot and dry
WEST RAJASTHAN,1942,338.9,Jun-Sep,299.3,0,Desert,Hot and dry
WEST RAJASTHAN,1942,338.9,Oct-Dec,3.5,0,Desert,Hot and dry
WEST RAJASTHAN,1943,295.6,Jan-Feb,1.5,0,Desert,Hot and dry
WEST RAJASTHAN,1943,295.6,Mar-May,3.1,0,Desert,Hot and dry
WEST RAJASTHAN,1943,295.6,Jun-Sep,290.7,0,Desert,Hot and dry
WEST RAJASTHAN,1943,295.6,Oct-Dec,0.3,0,Desert,Hot and dry
WEST RAJASTHAN,1944,525.1,Jan-Feb,19.8,0,Desert,Hot and dry
WEST RAJASTHAN,1944,525.1,Mar-May,21.8,0,Desert,Hot and dry
WEST RAJASTHAN,1944,525.1,Jun-Sep,482.2,0,Desert,Hot and dry
WEST RAJASTHAN,1944,525.1,Oct-Dec,1.3,0,Desert,Hot and dry
WEST RAJASTHAN,1945,364,Jan-Feb,18.3,0,Desert,Hot and dry
WEST RAJASTHAN,1945,364,Mar-May,21.8,0,Desert,Hot and dry
WEST RAJASTHAN,1945,364,Jun-Sep,323.5,0,Desert,Hot and dry
WEST RAJASTHAN,1945,364,Oct-Dec,0.5,0,Desert,Hot and dry
WEST RAJASTHAN,1946,223.1,Jan-Feb,1.1,0,Desert,Hot and dry
WEST RAJASTHAN,1946,223.1,Mar-May,3,0,Desert,Hot and dry
WEST RAJASTHAN,1946,223.1,Jun-Sep,214.3,0,Desert,Hot and dry
WEST RAJASTHAN,1946,223.1,Oct-Dec,4.7,0,Desert,Hot and dry
WEST RAJASTHAN,1947,253.2,Jan-Feb,4,0,Desert,Hot and dry
WEST RAJASTHAN,1947,253.2,Mar-May,0.9,0,Desert,Hot and dry
WEST RAJASTHAN,1947,253.2,Jun-Sep,241.7,0,Desert,Hot and dry
WEST RAJASTHAN,1947,253.2,Oct-Dec,6.5,0,Desert,Hot and dry
WEST RAJASTHAN,1948,233.5,Jan-Feb,36.8,0,Desert,Hot and dry
WEST RAJASTHAN,1948,233.5,Mar-May,7.6,0,Desert,Hot and dry
WEST RAJASTHAN,1948,233.5,Jun-Sep,186.7,0,Desert,Hot and dry
WEST RAJASTHAN,1948,233.5,Oct-Dec,2.4,0,Desert,Hot and dry
WEST RAJASTHAN,1949,224.8,Jan-Feb,4.7,0,Desert,Hot and dry
WEST RAJASTHAN,1949,224.8,Mar-May,3.8,0,Desert,Hot and dry
WEST RAJASTHAN,1949,224.8,Jun-Sep,214.8,0,Desert,Hot and dry
WEST RAJASTHAN,1949,224.8,Oct-Dec,1.4,0,Desert,Hot and dry
WEST RAJASTHAN,1950,278.3,Jan-Feb,1.7,0,Desert,Hot and dry
WEST RAJASTHAN,1950,278.3,Mar-May,3.6,0,Desert,Hot and dry
WEST RAJASTHAN,1950,278.3,Jun-Sep,273,0,Desert,Hot and dry
WEST RAJASTHAN,1950,278.3,Oct-Dec,0,0,Desert,Hot and dry
WEST RAJASTHAN,1951,179.8,Jan-Feb,0.1,0,Desert,Hot and dry
WEST RAJASTHAN,1951,179.8,Mar-May,27.9,0,Desert,Hot and dry
WEST RAJASTHAN,1951,179.8,Jun-Sep,137.9,0,Desert,Hot and dry
WEST RAJASTHAN,1951,179.8,Oct-Dec,13.9,0,Desert,Hot and dry
WEST RAJASTHAN,1952,267.1,Jan-Feb,3.7,0,Desert,Hot and dry
WEST RAJASTHAN,1952,267.1,Mar-May,2.9,0,Desert,Hot and dry
WEST RAJASTHAN,1952,267.1,Jun-Sep,259.9,0,Desert,Hot and dry
WEST RAJASTHAN,1952,267.1,Oct-Dec,0.6,0,Desert,Hot and dry
WEST RAJASTHAN,1953,304.4,Jan-Feb,5.9,0,Desert,Hot and dry
WEST RAJASTHAN,1953,304.4,Mar-May,7.3,0,Desert,Hot and dry
WEST RAJASTHAN,1953,304.4,Jun-Sep,290.7,0,Desert,Hot and dry
WEST RAJASTHAN,1953,304.4,Oct-Dec,0.5,0,Desert,Hot and dry
WEST RAJASTHAN,1954,250.4,Jan-Feb,15,0,Desert,Hot and dry
WEST RAJASTHAN,1954,250.4,Mar-May,1.4,0,Desert,Hot and dry
WEST RAJASTHAN,1954,250.4,Jun-Sep,231.1,0,Desert,Hot and dry
WEST RAJASTHAN,1954,250.4,Oct-Dec,3,0,Desert,Hot and dry
WEST RAJASTHAN,1955,391.3,Jan-Feb,4.6,0,Desert,Hot and dry
WEST RAJASTHAN,1955,391.3,Mar-May,12.9,0,Desert,Hot and dry
WEST RAJASTHAN,1955,391.3,Jun-Sep,352.5,0,Desert,Hot and dry
WEST RAJASTHAN,1955,391.3,Oct-Dec,21.3,0,Desert,Hot and dry
WEST RAJASTHAN,1956,374.2,Jan-Feb,3.3,0,Desert,Hot and dry
WEST RAJASTHAN,1956,374.2,Mar-May,7.3,0,Desert,Hot and dry
WEST RAJASTHAN,1956,374.2,Jun-Sep,317.1,0,Desert,Hot and dry
WEST RAJASTHAN,1956,374.2,Oct-Dec,46.5,0,Desert,Hot and dry
WEST RAJASTHAN,1957,267.1,Jan-Feb,19.7,0,Desert,Hot and dry
WEST RAJASTHAN,1957,267.1,Mar-May,20.5,0,Desert,Hot and dry
WEST RAJASTHAN,1957,267.1,Jun-Sep,217.2,0,Desert,Hot and dry
WEST RAJASTHAN,1957,267.1,Oct-Dec,9.6,0,Desert,Hot and dry
WEST RAJASTHAN,1958,264.1,Jan-Feb,2.2,0,Desert,Hot and dry
WEST RAJASTHAN,1958,264.1,Mar-May,3.8,0,Desert,Hot and dry
WEST RAJASTHAN,1958,264.1,Jun-Sep,233.3,0,Desert,Hot and dry
WEST RAJASTHAN,1958,264.1,Oct-Dec,24.7,0,Desert,Hot and dry
WEST RAJASTHAN,1959,335.3,Jan-Feb,3.5,0,Desert,Hot and dry
WEST RAJASTHAN,1959,335.3,Mar-May,14.5,0,Desert,Hot and dry
WEST RAJASTHAN,1959,335.3,Jun-Sep,306.1,0,Desert,Hot and dry
WEST RAJASTHAN,1959,335.3,Oct-Dec,11.2,0,Desert,Hot and dry
WEST RAJASTHAN,1960,217.8,Jan-Feb,0.2,0,Desert,Hot and dry
WEST RAJASTHAN,1960,217.8,Mar-May,4.9,0,Desert,Hot and dry
WEST RAJASTHAN,1960,217.8,Jun-Sep,206.7,0,Desert,Hot and dry
WEST RAJASTHAN,1960,217.8,Oct-Dec,6.1,0,Desert,Hot and dry
WEST RAJASTHAN,1961,400.3,Jan-Feb,17.7,0,Desert,Hot and dry
WEST RAJASTHAN,1961,400.3,Mar-May,12.2,0,Desert,Hot and dry
WEST RAJASTHAN,1961,400.3,Jun-Sep,365.5,0,Desert,Hot and dry
WEST RAJASTHAN,1961,400.3,Oct-Dec,4.9,0,Desert,Hot and dry
WEST RAJASTHAN,1962,262.5,Jan-Feb,1,0,Desert,Hot and dry
WEST RAJASTHAN,1962,262.5,Mar-May,12.3,0,Desert,Hot and dry
WEST RAJASTHAN,1962,262.5,Jun-Sep,247,0,Desert,Hot and dry
WEST RAJASTHAN,1962,262.5,Oct-Dec,2.3,0,Desert,Hot and dry
WEST RAJASTHAN,1963,174.5,Jan-Feb,0.7,0,Desert,Hot and dry
WEST RAJASTHAN,1963,174.5,Mar-May,10.5,0,Desert,Hot and dry
WEST RAJASTHAN,1963,174.5,Jun-Sep,153,0,Desert,Hot and dry
WEST RAJASTHAN,1963,174.5,Oct-Dec,10.3,0,Desert,Hot and dry
WEST RAJASTHAN,1964,337.3,Jan-Feb,0.9,0,Desert,Hot and dry
WEST RAJASTHAN,1964,337.3,Mar-May,14.6,0,Desert,Hot and dry
WEST RAJASTHAN,1964,337.3,Jun-Sep,321.2,0,Desert,Hot and dry
WEST RAJASTHAN,1964,337.3,Oct-Dec,0.7,0,Desert,Hot and dry
WEST RAJASTHAN,1965,215.3,Jan-Feb,4.9,0,Desert,Hot and dry
WEST RAJASTHAN,1965,215.3,Mar-May,13,0,Desert,Hot and dry
WEST RAJASTHAN,1965,215.3,Jun-Sep,193.9,0,Desert,Hot and dry
WEST RAJASTHAN,1965,215.3,Oct-Dec,3.5,0,Desert,Hot and dry
WEST RAJASTHAN,1966,252.9,Jan-Feb,11.5,0,Desert,Hot and dry
WEST RAJASTHAN,1966,252.9,Mar-May,13.2,0,Desert,Hot and dry
WEST RAJASTHAN,1966,252.9,Jun-Sep,226,0,Desert,Hot and dry
WEST RAJASTHAN,1966,252.9,Oct-Dec,2.2,0,Desert,Hot and dry
WEST RAJASTHAN,1967,340.3,Jan-Feb,0,0,Desert,Hot and dry
WEST RAJASTHAN,1967,340.3,Mar-May,63.2,0,Desert,Hot and dry
WEST RAJASTHAN,1967,340.3,Jun-Sep,248.5,0,Desert,Hot and dry
WEST RAJASTHAN,1967,340.3,Oct-Dec,28.7,0,Desert,Hot and dry
WEST RAJASTHAN,1968,142.2,Jan-Feb,9.1,0,Desert,Hot and dry
WEST RAJASTHAN,1968,142.2,Mar-May,9.9,0,Desert,Hot and dry
WEST RAJASTHAN,1968,142.2,Jun-Sep,122.4,0,Desert,Hot and dry
WEST RAJASTHAN,1968,142.2,Oct-Dec,0.7,0,Desert,Hot and dry
WEST RAJASTHAN,1969,119,Jan-Feb,2.2,0,Desert,Hot and dry
WEST RAJASTHAN,1969,119,Mar-May,4.8,0,Desert,Hot and dry
WEST RAJASTHAN,1969,119,Jun-Sep,110.8,0,Desert,Hot and dry
WEST RAJASTHAN,1969,119,Oct-Dec,1.1,0,Desert,Hot and dry
WEST RAJASTHAN,1970,355.7,Jan-Feb,22.9,0,Desert,Hot and dry
WEST RAJASTHAN,1970,355.7,Mar-May,6.4,0,Desert,Hot and dry
WEST RAJASTHAN,1970,355.7,Jun-Sep,326.2,0,Desert,Hot and dry
